Irradiance,Temperature,Expected_Power,Actual_Power,Loss,Cleaning
1029.59310727324,44.9965188248694,10092.4407779265,10036.5123340794,0.5541617243811161,0
1030.57320727324,45.4915188248694,10056.9063614176,9999.13631288602,0.574431604068717,0
1031.55330727324,45.9865188248694,10012.4361193311,9961.82303965506,0.5055021482566051,0
1032.53340727324,46.4815188248694,9980.07426318018,9924.57258419848,0.5561249096759151,0
1033.51350727324,46.9765188248694,9944.8732394272,9887.38501584227,0.5780689426689993,0
1034.49360727324,47.4715188248694,9900.43587653782,9850.26040343396,0.506800647260051,0
1035.47370727324,47.9665188248694,9868.50900780672,9813.19881535014,0.5604716215268735,0
1036.45380727324,48.4615188248694,9833.77458938068,9776.20031950425,0.585474777290535,0
1037.43390727324,48.9565188248694,9788.86681699086,9739.26498335453,0.5067168096539516,0
1038.41400727324,49.4515188248694,9757.78359803917,9702.39287391215,0.5676568205319863,0
1039.005,49.75,9715.71873952824,9680.18960595989,0.3656871356701675,0
980.0,25.0,61659.6299001032,59217.9085560591,3.960000000000029,0
980.0,25.0,58387.3544392084,56011.9700387909,4.068319969678869,0
980.0,25.0,56866.4505054197,54522.5317351871,4.121795451272649,0
980.0,25.0,54101.6646763466,51816.0424514288,4.224680032659099,0
980.0,25.0,53108.0438076319,50843.7349844246,4.263589205825551,0
980.0,25.0,50908.7405995833,48692.3281342674,4.353697300722547,0
980.0,25.0,48706.365150102,46538.9645233255,4.449933022300189,0
980.0,25.0,47842.5417850395,45694.6666457884,4.489467028950269,0
980.0,25.0,45761.8428078991,43661.7352932859,4.589210979612676,0
980.0,25.0,43582.8283191062,41533.924731412,4.7011716924208535,0
980.0,25.0,42718.5917096619,40690.3502184211,4.747912817505311,0
980.0,25.0,40741.7579282374,38761.5788954769,4.860318094885322,0
980.0,25.0,38729.1992374684,36799.1648651817,4.983408927338454,0
980.0,25.0,37929.8692519295,36020.1115124452,5.0349705315347295,1
980.0,25.0,36069.091938022,34207.3806807568,5.16151407544221,1
